escolaridade_grupo,ano,idade_grupo,raca_cor,sexo,sigla_uf,successes,total,treatment_code,ano_code,idade_grupo_code,raca_cor_code,sexo_code,sigla_uf_code
alta,2019,jovem,1,1,SP,615,738,2,1,2,0,0,25
alta,2019,jovem,1,2,MG,90,120,2,1,2,0,1,10
alta,2019,jovem,1,2,PR,131,170,2,1,2,0,1,17
alta,2019,jovem,1,2,SC,72,90,2,1,2,0,1,23
alta,2019,jovem,1,2,SP,234,337,2,1,2,0,1,25
alta,2019,jovem,4,1,AM,310,326,2,1,2,3,0,2
alta,2019,jovem,4,1,BA,342,360,2,1,2,3,0,4
alta,2019,jovem,4,1,CE,269,295,2,1,2,3,0,5
alta,2019,jovem,4,1,MA,281,310,2,1,2,3,0,9
alta,2019,jovem,4,1,MG,419,448,2,1,2,3,0,10
alta,2019,jovem,4,1,PA,299,319,2,1,2,3,0,13
alta,2019,jovem,4,1,PE,246,266,2,1,2,3,0,15
alta,2019,jovem,4,1,SP,527,598,2,1,2,3,0,25
alta,2019,jovem,4,2,CE,71,96,2,1,2,3,1,5
alta,2019,jovem,4,2,MA,94,121,2,1,2,3,1,9
alta,2019,jovem,4,2,MG,105,143,2,1,2,3,1,10
alta,2019,jovem,4,2,SP,161,220,2,1,2,3,1,25
alta,2019,meia-idade,1,1,AL,22,37,2,1,3,0,0,1
alta,2019,meia-idade,1,1,BA,118,160,2,1,3,0,0,4
alta,2019,meia-idade,1,1,CE,110,153,2,1,3,0,0,5
alta,2019,meia-idade,1,1,ES,60,79,2,1,3,0,0,7
alta,2019,meia-idade,1,1,GO,193,263,2,1,3,0,0,8
alta,2019,meia-idade,1,1,MA,83,100,2,1,3,0,0,9
alta,2019,meia-idade,1,1,MG,866,1231,2,1,3,0,0,10
alta,2019,meia-idade,1,1,MS,165,216,2,1,3,0,0,11
alta,2019,meia-idade,1,1,MT,169,207,2,1,3,0,0,12
alta,2019,meia-idade,1,1,PA,65,89,2,1,3,0,0,13
alta,2019,meia-idade,1,1,PB,15,26,2,1,3,0,0,14
alta,2019,meia-idade,1,1,PE,205,291,2,1,3,0,0,15
alta,2019,meia-idade,1,1,PI,30,41,2,1,3,0,0,16
alta,2019,meia-idade,1,1,PR,1195,1588,2,1,3,0,0,17
alta,2019,meia-idade,1,1,RJ,635,885,2,1,3,0,0,18
alta,2019,meia-idade,1,1,RN,48,65,2,1,3,0,0,19
alta,2019,meia-idade,1,1,RS,867,1154,2,1,3,0,0,22
alta,2019,meia-idade,1,1,SC,796,1072,2,1,3,0,0,23
alta,2019,meia-idade,1,1,SE,31,45,2,1,3,0,0,24
alta,2019,meia-idade,1,1,SP,3501,4854,2,1,3,0,0,25
alta,2019,meia-idade,1,2,BA,89,140,2,1,3,0,1,4
alta,2019,meia-idade,1,2,CE,83,134,2,1,3,0,1,5
alta,2019,meia-idade,1,2,DF,71,100,2,1,3,0,1,6
alta,2019,meia-idade,1,2,GO,128,192,2,1,3,0,1,8
alta,2019,meia-idade,1,2,MA,61,81,2,1,3,0,1,9
alta,2019,meia-idade,1,2,MG,549,826,2,1,3,0,1,10
alta,2019,meia-idade,1,2,MS,107,146,2,1,3,0,1,11
alta,2019,meia-idade,1,2,MT,76,101,2,1,3,0,1,12
alta,2019,meia-idade,1,2,PA,42,66,2,1,3,0,1,13
alta,2019,meia-idade,1,2,PB,16,22,2,1,3,0,1,14
alta,2019,meia-idade,1,2,PE,161,240,2,1,3,0,1,15
alta,2019,meia-idade,1,2,PI,23,29,2,1,3,0,1,16
alta,2019,meia-idade,1,2,PR,615,900,2,1,3,0,1,17
alta,2019,meia-idade,1,2,RJ,609,881,2,1,3,0,1,18
alta,2019,meia-idade,1,2,RN,36,49,2,1,3,0,1,19
alta,2019,meia-idade,1,2,RS,580,796,2,1,3,0,1,22
alta,2019,meia-idade,1,2,SC,417,596,2,1,3,0,1,23
alta,2019,meia-idade,1,2,SP,2015,2966,2,1,3,0,1,25
alta,2019,meia-idade,2,1,BA,116,156,2,1,3,1,0,4
alta,2019,meia-idade,2,1,GO,36,49,2,1,3,1,0,8
alta,2019,meia-idade,2,1,MA,32,44,2,1,3,1,0,9
alta,2019,meia-idade,2,1,MG,211,280,2,1,3,1,0,10
alta,2019,meia-idade,2,1,MT,42,53,2,1,3,1,0,12
alta,2019,meia-idade,2,1,PA,16,23,2,1,3,1,0,13
alta,2019,meia-idade,2,1,PE,51,63,2,1,3,1,0,15
alta,2019,meia-idade,2,1,PR,53,64,2,1,3,1,0,17
alta,2019,meia-idade,2,1,RJ,255,334,2,1,3,1,0,18
alta,2019,meia-idade,2,1,RS,59,73,2,1,3,1,0,22
alta,2019,meia-idade,2,1,SE,21,29,2,1,3,1,0,24
alta,2019,meia-idade,2,1,SP,431,577,2,1,3,1,0,25
alta,2019,meia-idade,2,2,BA,92,128,2,1,3,1,1,4
alta,2019,meia-idade,2,2,GO,18,28,2,1,3,1,1,8
alta,2019,meia-idade,2,2,MA,22,29,2,1,3,1,1,9
alta,2019,meia-idade,2,2,MG,99,149,2,1,3,1,1,10
alta,2019,meia-idade,2,2,PA,20,25,2,1,3,1,1,13
alta,2019,meia-idade,2,2,PE,27,40,2,1,3,1,1,15
alta,2019,meia-idade,2,2,PR,42,57,2,1,3,1,1,17
alta,2019,meia-idade,2,2,RJ,238,326,2,1,3,1,1,18
alta,2019,meia-idade,2,2,SP,231,338,2,1,3,1,1,25
alta,2019,meia-idade,4,1,AL,60,78,2,1,3,3,0,1
alta,2019,meia-idade,4,1,AM,241,310,2,1,3,3,0,2
alta,2019,meia-idade,4,1,BA,394,537,2,1,3,3,0,4
alta,2019,meia-idade,4,1,CE,379,521,2,1,3,3,0,5
alta,2019,meia-idade,4,1,DF,120,152,2,1,3,3,0,6
alta,2019,meia-idade,4,1,ES,87,109,2,1,3,3,0,7
alta,2019,meia-idade,4,1,GO,280,360,2,1,3,3,0,8
alta,2019,meia-idade,4,1,MA,286,344,2,1,3,3,0,9
alta,2019,meia-idade,4,1,MG,632,881,2,1,3,3,0,10
alta,2019,meia-idade,4,1,MS,159,202,2,1,3,3,0,11
alta,2019,meia-idade,4,1,MT,206,277,2,1,3,3,0,12
alta,2019,meia-idade,4,1,PA,318,399,2,1,3,3,0,13
alta,2019,meia-idade,4,1,PB,83,105,2,1,3,3,0,14
alta,2019,meia-idade,4,1,PE,384,495,2,1,3,3,0,15
alta,2019,meia-idade,4,1,PI,78,104,2,1,3,3,0,16
alta,2019,meia-idade,4,1,PR,241,324,2,1,3,3,0,17
alta,2019,meia-idade,4,1,RJ,516,650,2,1,3,3,0,18
alta,2019,meia-idade,4,1,RN,98,118,2,1,3,3,0,19
alta,2019,meia-idade,4,1,RO,52,70,2,1,3,3,0,20
alta,2019,meia-idade,4,1,RR,39,46,2,1,3,3,0,21
alta,2019,meia-idade,4,1,RS,67,83,2,1,3,3,0,22
alta,2019,meia-idade,4,1,SE,97,142,2,1,3,3,0,24
alta,2019,meia-idade,4,1,SP,1300,1740,2,1,3,3,0,25
alta,2019,meia-idade,4,1,TO,53,70,2,1,3,3,0,26
alta,2019,meia-idade,4,2,AL,33,45,2,1,3,3,1,1
alta,2019,meia-idade,4,2,AM,128,181,2,1,3,3,1,2
alta,2019,meia-idade,4,2,AP,19,31,2,1,3,3,1,3
alta,2019,meia-idade,4,2,BA,261,387,2,1,3,3,1,4
alta,2019,meia-idade,4,2,CE,230,314,2,1,3,3,1,5
alta,2019,meia-idade,4,2,ES,46,62,2,1,3,3,1,7
alta,2019,meia-idade,4,2,GO,174,236,2,1,3,3,1,8
alta,2019,meia-idade,4,2,MA,163,216,2,1,3,3,1,9
alta,2019,meia-idade,4,2,MG,410,595,2,1,3,3,1,10
alta,2019,meia-idade,4,2,MS,93,126,2,1,3,3,1,11
alta,2019,meia-idade,4,2,MT,140,182,2,1,3,3,1,12
alta,2019,meia-idade,4,2,PA,232,304,2,1,3,3,1,13
alta,2019,meia-idade,4,2,PB,35,61,2,1,3,3,1,14
alta,2019,meia-idade,4,2,PE,280,386,2,1,3,3,1,15
alta,2019,meia-idade,4,2,PI,53,75,2,1,3,3,1,16
alta,2019,meia-idade,4,2,PR,142,187,2,1,3,3,1,17
alta,2019,meia-idade,4,2,RJ,461,614,2,1,3,3,1,18
alta,2019,meia-idade,4,2,RN,59,88,2,1,3,3,1,19
alta,2019,meia-idade,4,2,RO,29,44,2,1,3,3,1,20
alta,2019,meia-idade,4,2,SC,23,28,2,1,3,3,1,23
alta,2019,meia-idade,4,2,SE,50,78,2,1,3,3,1,24
alta,2019,meia-idade,4,2,SP,746,1063,2,1,3,3,1,25
alta,2019,meia-idade,4,2,TO,25,37,2,1,3,3,1,26
alta,2020,adulto,1,1,BA,93,121,2,2,0,0,0,4
alta,2020,adulto,1,1,CE,94,161,2,2,0,0,0,5
alta,2020,adulto,1,1,GO,205,273,2,2,0,0,0,8
alta,2020,adulto,1,1,MA,101,129,2,2,0,0,0,9
alta,2020,adulto,1,1,MG,626,842,2,2,0,0,0,10
alta,2020,adulto,1,1,PE,167,228,2,2,0,0,0,15
alta,2020,adulto,1,1,PR,1165,1428,2,2,0,0,0,17
alta,2020,adulto,1,1,RJ,437,624,2,2,0,0,0,18
alta,2020,adulto,1,1,RS,545,675,2,2,0,0,0,22
alta,2020,adulto,1,1,SC,558,721,2,2,0,0,0,23
alta,2020,adulto,1,1,SP,2037,2998,2,2,0,0,0,25
alta,2020,adulto,1,2,CE,42,80,2,2,0,0,1,5
alta,2020,adulto,1,2,MG,338,507,2,2,0,0,1,10
alta,2020,adulto,1,2,PE,98,168,2,2,0,0,1,15
alta,2020,adulto,1,2,PR,398,583,2,2,0,0,1,17
alta,2020,adulto,1,2,RJ,293,531,2,2,0,0,1,18
alta,2020,adulto,1,2,RS,271,372,2,2,0,0,1,22
alta,2020,adulto,1,2,SC,282,402,2,2,0,0,1,23
alta,2020,adulto,1,2,SP,1122,1863,2,2,0,0,1,25
alta,2020,adulto,2,1,BA,156,211,2,2,0,1,0,4
alta,2020,adulto,2,1,CE,14,23,2,2,0,1,0,5
alta,2020,adulto,2,1,MA,66,83,2,2,0,1,0,9
alta,2020,adulto,2,1,MG,206,263,2,2,0,1,0,10
alta,2020,adulto,2,1,PE,40,59,2,2,0,1,0,15
alta,2020,adulto,2,1,RJ,207,309,2,2,0,1,0,18
alta,2020,adulto,2,1,SP,309,505,2,2,0,1,0,25
alta,2020,adulto,2,2,BA,81,130,2,2,0,1,1,4
alta,2020,adulto,2,2,MG,109,161,2,2,0,1,1,10
alta,2020,adulto,4,1,AC,34,38,2,2,0,3,0,0
alta,2020,adulto,4,1,AL,189,215,2,2,0,3,0,1
alta,2020,adulto,4,1,AM,521,645,2,2,0,3,0,2
alta,2020,adulto,4,1,BA,785,966,2,2,0,3,0,4
alta,2020,adulto,4,1,CE,684,872,2,2,0,3,0,5
alta,2020,adulto,4,1,ES,134,167,2,2,0,3,0,7
alta,2020,adulto,4,1,GO,514,614,2,2,0,3,0,8
alta,2020,adulto,4,1,MA,611,720,2,2,0,3,0,9
alta,2020,adulto,4,1,MG,792,1013,2,2,0,3,0,10
alta,2020,adulto,4,1,MS,195,249,2,2,0,3,0,11
alta,2020,adulto,4,1,MT,391,480,2,2,0,3,0,12
alta,2020,adulto,4,1,PA,512,647,2,2,0,3,0,13
alta,2020,adulto,4,1,PB,52,76,2,2,0,3,0,14
alta,2020,adulto,4,1,PE,595,732,2,2,0,3,0,15
alta,2020,adulto,4,1,PI,147,168,2,2,0,3,0,16
alta,2020,adulto,4,1,PR,387,464,2,2,0,3,0,17
alta,2020,adulto,4,1,RJ,544,748,2,2,0,3,0,18
alta,2020,adulto,4,1,RN,64,85,2,2,0,3,0,19
alta,2020,adulto,4,1,RO,121,151,2,2,0,3,0,20
alta,2020,adulto,4,1,SE,220,258,2,2,0,3,0,24
alta,2020,adulto,4,1,SP,1477,2089,2,2,0,3,0,25
alta,2020,adulto,4,1,TO,119,145,2,2,0,3,0,26
alta,2020,adulto,4,2,AM,208,314,2,2,0,3,1,2
alta,2020,adulto,4,2,BA,293,444,2,2,0,3,1,4
alta,2020,adulto,4,2,CE,237,394,2,2,0,3,1,5
alta,2020,adulto,4,2,GO,157,228,2,2,0,3,1,8
alta,2020,adulto,4,2,MA,220,301,2,2,0,3,1,9
alta,2020,adulto,4,2,MG,354,524,2,2,0,3,1,10
alta,2020,adulto,4,2,PA,252,362,2,2,0,3,1,13
alta,2020,adulto,4,2,PE,238,370,2,2,0,3,1,15
alta,2020,adulto,4,2,PI,60,91,2,2,0,3,1,16
alta,2020,adulto,4,2,RJ,303,498,2,2,0,3,1,18
alta,2020,adulto,4,2,SE,51,85,2,2,0,3,1,24
alta,2020,adulto,4,2,SP,602,1002,2,2,0,3,1,25
alta,2020,idoso,1,1,AL,39,58,2,2,1,0,0,1
alta,2020,idoso,1,1,AM,88,167,2,2,1,0,0,2
alta,2020,idoso,1,1,BA,228,414,2,2,1,0,0,4
alta,2020,idoso,1,1,CE,161,326,2,2,1,0,0,5
alta,2020,idoso,1,1,DF,161,276,2,2,1,0,0,6
alta,2020,idoso,1,1,ES,128,224,2,2,1,0,0,7
alta,2020,idoso,1,1,GO,326,576,2,2,1,0,0,8
alta,2020,idoso,1,1,MA,105,201,2,2,1,0,0,9
alta,2020,idoso,1,1,MG,1285,2235,2,2,1,0,0,10
alta,2020,idoso,1,1,MS,206,380,2,2,1,0,0,11
alta,2020,idoso,1,1,MT,185,315,2,2,1,0,0,12
alta,2020,idoso,1,1,PA,148,287,2,2,1,0,0,13
alta,2020,idoso,1,1,PB,37,73,2,2,1,0,0,14
alta,2020,idoso,1,1,PE,369,647,2,2,1,0,0,15
alta,2020,idoso,1,1,PI,35,60,2,2,1,0,0,16
alta,2020,idoso,1,1,PR,1418,2409,2,2,1,0,0,17
alta,2020,idoso,1,1,RJ,1601,3017,2,2,1,0,0,18
alta,2020,idoso,1,1,RN,92,149,2,2,1,0,0,19
alta,2020,idoso,1,1,RO,53,92,2,2,1,0,0,20
alta,2020,idoso,1,1,RS,1396,2183,2,2,1,0,0,22
alta,2020,idoso,1,1,SC,963,1594,2,2,1,0,0,23
alta,2020,idoso,1,1,SE,61,129,2,2,1,0,0,24
alta,2020,idoso,1,1,SP,5089,9141,2,2,1,0,0,25
alta,2020,idoso,1,1,TO,35,59,2,2,1,0,0,26
alta,2020,idoso,1,2,AL,25,44,2,2,1,0,1,1
alta,2020,idoso,1,2,AM,65,136,2,2,1,0,1,2
alta,2020,idoso,1,2,BA,203,356,2,2,1,0,1,4
alta,2020,idoso,1,2,CE,155,301,2,2,1,0,1,5
alta,2020,idoso,1,2,DF,103,201,2,2,1,0,1,6
alta,2020,idoso,1,2,ES,68,127,2,2,1,0,1,7
alta,2020,idoso,1,2,GO,211,398,2,2,1,0,1,8
alta,2020,idoso,1,2,MA,89,167,2,2,1,0,1,9
alta,2020,idoso,1,2,MG,808,1391,2,2,1,0,1,10
alta,2020,idoso,1,2,MS,130,236,2,2,1,0,1,11
alta,2020,idoso,1,2,MT,96,195,2,2,1,0,1,12
alta,2020,idoso,1,2,PA,118,216,2,2,1,0,1,13
alta,2020,idoso,1,2,PB,29,46,2,2,1,0,1,14
alta,2020,idoso,1,2,PE,272,519,2,2,1,0,1,15
alta,2020,idoso,1,2,PI,29,47,2,2,1,0,1,16
alta,2020,idoso,1,2,PR,712,1302,2,2,1,0,1,17
alta,2020,idoso,1,2,RJ,1318,2372,2,2,1,0,1,18
alta,2020,idoso,1,2,RN,82,135,2,2,1,0,1,19
alta,2020,idoso,1,2,RO,44,70,2,2,1,0,1,20
alta,2020,idoso,1,2,RS,827,1368,2,2,1,0,1,22
alta,2020,idoso,1,2,SC,461,808,2,2,1,0,1,23
alta,2020,idoso,1,2,SE,40,77,2,2,1,0,1,24
alta,2020,idoso,1,2,SP,3251,5757,2,2,1,0,1,25
alta,2020,idoso,1,2,TO,19,34,2,2,1,0,1,26
alta,2020,idoso,2,1,AM,14,25,2,2,1,1,0,2
alta,2020,idoso,2,1,BA,162,283,2,2,1,1,0,4
alta,2020,idoso,2,1,CE,17,26,2,2,1,1,0,5
alta,2020,idoso,2,1,ES,27,39,2,2,1,1,0,7
alta,2020,idoso,2,1,GO,35,63,2,2,1,1,0,8
alta,2020,idoso,2,1,MA,42,66,2,2,1,1,0,9
alta,2020,idoso,2,1,MG,218,345,2,2,1,1,0,10
alta,2020,idoso,2,1,MS,19,32,2,2,1,1,0,11
alta,2020,idoso,2,1,MT,29,50,2,2,1,1,0,12
alta,2020,idoso,2,1,PA,35,67,2,2,1,1,0,13
alta,2020,idoso,2,1,PE,57,96,2,2,1,1,0,15
alta,2020,idoso,2,1,PI,11,21,2,2,1,1,0,16
alta,2020,idoso,2,1,PR,69,111,2,2,1,1,0,17
alta,2020,idoso,2,1,RJ,402,753,2,2,1,1,0,18
alta,2020,idoso,2,1,RS,86,142,2,2,1,1,0,22
alta,2020,idoso,2,1,SE,26,45,2,2,1,1,0,24
alta,2020,idoso,2,1,SP,482,914,2,2,1,1,0,25
alta,2020,idoso,2,2,BA,108,190,2,2,1,1,1,4
alta,2020,idoso,2,2,CE,12,20,2,2,1,1,1,5
alta,2020,idoso,2,2,DF,17,42,2,2,1,1,1,6
alta,2020,idoso,2,2,GO,22,41,2,2,1,1,1,8
alta,2020,idoso,2,2,MA,29,49,2,2,1,1,1,9
alta,2020,idoso,2,2,MG,129,204,2,2,1,1,1,10
alta,2020,idoso,2,2,MT,16,37,2,2,1,1,1,12
alta,2020,idoso,2,2,PA,21,35,2,2,1,1,1,13
alta,2020,idoso,2,2,PE,32,67,2,2,1,1,1,15
alta,2020,idoso,2,2,PR,28,50,2,2,1,1,1,17
alta,2020,idoso,2,2,RJ,318,601,2,2,1,1,1,18
alta,2020,idoso,2,2,RS,64,107,2,2,1,1,1,22
alta,2020,idoso,2,2,SC,27,41,2,2,1,1,1,23
alta,2020,idoso,2,2,SE,7,21,2,2,1,1,1,24
alta,2020,idoso,2,2,SP,316,563,2,2,1,1,1,25
alta,2020,idoso,4,1,AC,28,46,2,2,1,3,0,0
alta,2020,idoso,4,1,AL,80,123,2,2,1,3,0,1
alta,2020,idoso,4,1,AM,312,693,2,2,1,3,0,2
alta,2020,idoso,4,1,AP,16,36,2,2,1,3,0,3
alta,2020,idoso,4,1,BA,556,944,2,2,1,3,0,4
alta,2020,idoso,4,1,CE,413,808,2,2,1,3,0,5
alta,2020,idoso,4,1,DF,125,228,2,2,1,3,0,6
alta,2020,idoso,4,1,ES,122,196,2,2,1,3,0,7
alta,2020,idoso,4,1,GO,264,502,2,2,1,3,0,8
alta,2020,idoso,4,1,MA,311,486,2,2,1,3,0,9
alta,2020,idoso,4,1,MG,679,1156,2,2,1,3,0,10
alta,2020,idoso,4,1,MS,171,311,2,2,1,3,0,11
alta,2020,idoso,4,1,MT,212,368,2,2,1,3,0,12
alta,2020,idoso,4,1,PA,370,708,2,2,1,3,0,13
alta,2020,idoso,4,1,PB,78,108,2,2,1,3,0,14
alta,2020,idoso,4,1,PE,482,926,2,2,1,3,0,15
alta,2020,idoso,4,1,PI,84,136,2,2,1,3,0,16
alta,2020,idoso,4,1,PR,231,384,2,2,1,3,0,17
alta,2020,idoso,4,1,RJ,889,1618,2,2,1,3,0,18
alta,2020,idoso,4,1,RN,87,145,2,2,1,3,0,19
alta,2020,idoso,4,1,RO,62,129,2,2,1,3,0,20
alta,2020,idoso,4,1,RR,21,51,2,2,1,3,0,21
alta,2020,idoso,4,1,RS,84,126,2,2,1,3,0,22
alta,2020,idoso,4,1,SC,34,65,2,2,1,3,0,23
alta,2020,idoso,4,1,SE,140,249,2,2,1,3,0,24
alta,2020,idoso,4,1,SP,1326,2447,2,2,1,3,0,25
alta,2020,idoso,4,1,TO,34,73,2,2,1,3,0,26
alta,2020,idoso,4,2,AC,9,30,2,2,1,3,1,0
alta,2020,idoso,4,2,AL,41,70,2,2,1,3,1,1
alta,2020,idoso,4,2,AM,196,383,2,2,1,3,1,2
alta,2020,idoso,4,2,AP,18,34,2,2,1,3,1,3
alta,2020,idoso,4,2,BA,381,622,2,2,1,3,1,4
alta,2020,idoso,4,2,CE,263,526,2,2,1,3,1,5
alta,2020,idoso,4,2,DF,66,137,2,2,1,3,1,6
alta,2020,idoso,4,2,ES,54,102,2,2,1,3,1,7
alta,2020,idoso,4,2,GO,145,266,2,2,1,3,1,8
alta,2020,idoso,4,2,MA,193,324,2,2,1,3,1,9
alta,2020,idoso,4,2,MG,404,659,2,2,1,3,1,10
alta,2020,idoso,4,2,MS,82,148,2,2,1,3,1,11
alta,2020,idoso,4,2,MT,100,207,2,2,1,3,1,12
alta,2020,idoso,4,2,PA,280,478,2,2,1,3,1,13
alta,2020,idoso,4,2,PB,45,85,2,2,1,3,1,14
alta,2020,idoso,4,2,PE,324,562,2,2,1,3,1,15
alta,2020,idoso,4,2,PI,57,101,2,2,1,3,1,16
alta,2020,idoso,4,2,PR,100,177,2,2,1,3,1,17
alta,2020,idoso,4,2,RJ,617,1140,2,2,1,3,1,18
alta,2020,idoso,4,2,RN,65,101,2,2,1,3,1,19
alta,2020,idoso,4,2,RO,37,68,2,2,1,3,1,20
alta,2020,idoso,4,2,RR,13,26,2,2,1,3,1,21
alta,2020,idoso,4,2,RS,60,86,2,2,1,3,1,22
alta,2020,idoso,4,2,SC,19,27,2,2,1,3,1,23
alta,2020,idoso,4,2,SE,88,139,2,2,1,3,1,24
alta,2020,idoso,4,2,SP,706,1318,2,2,1,3,1,25
alta,2020,idoso,4,2,TO,30,48,2,2,1,3,1,26
alta,2020,jovem,1,1,MG,267,317,2,2,2,0,0,10
alta,2020,jovem,1,1,PE,73,85,2,2,2,0,0,15
alta,2020,jovem,1,1,PR,585,629,2,2,2,0,0,17
alta,2020,jovem,1,1,SP,642,780,2,2,2,0,0,25
alta,2020,jovem,1,2,PR,131,171,2,2,2,0,1,17
alta,2020,jovem,1,2,RS,58,78,2,2,2,0,1,22
alta,2020,jovem,1,2,SP,219,343,2,2,2,0,1,25
alta,2020,jovem,4,1,AM,300,334,2,2,2,3,0,2
alta,2020,jovem,4,1,BA,392,418,2,2,2,3,0,4
alta,2020,jovem,4,1,CE,339,367,2,2,2,3,0,5
alta,2020,jovem,4,1,MA,371,400,2,2,2,3,0,9
alta,2020,jovem,4,1,MG,364,405,2,2,2,3,0,10
alta,2020,jovem,4,1,PA,252,282,2,2,2,3,0,13
alta,2020,jovem,4,1,PE,323,350,2,2,2,3,0,15
alta,2020,jovem,4,1,SP,602,670,2,2,2,3,0,25
alta,2020,jovem,4,2,BA,76,117,2,2,2,3,1,4
alta,2020,jovem,4,2,SP,161,231,2,2,2,3,1,25
alta,2020,meia-idade,1,1,AL,22,38,2,2,3,0,0,1
alta,2020,meia-idade,1,1,BA,135,209,2,2,3,0,0,4
alta,2020,meia-idade,1,1,CE,102,186,2,2,3,0,0,5
alta,2020,meia-idade,1,1,ES,66,114,2,2,3,0,0,7
alta,2020,meia-idade,1,1,GO,213,355,2,2,3,0,0,8
alta,2020,meia-idade,1,1,MA,65,121,2,2,3,0,0,9
alta,2020,meia-idade,1,1,MG,805,1284,2,2,3,0,0,10
alta,2020,meia-idade,1,1,MS,165,261,2,2,3,0,0,11
alta,2020,meia-idade,1,1,MT,153,257,2,2,3,0,0,12
alta,2020,meia-idade,1,1,PA,66,134,2,2,3,0,0,13
alta,2020,meia-idade,1,1,PB,18,37,2,2,3,0,0,14
alta,2020,meia-idade,1,1,PE,200,343,2,2,3,0,0,15
alta,2020,meia-idade,1,1,PI,21,33,2,2,3,0,0,16
alta,2020,meia-idade,1,1,PR,1243,1893,2,2,3,0,0,17
alta,2020,meia-idade,1,1,RJ,690,1321,2,2,3,0,0,18
alta,2020,meia-idade,1,1,RN,53,82,2,2,3,0,0,19
alta,2020,meia-idade,1,1,RS,784,1180,2,2,3,0,0,22
alta,2020,meia-idade,1,1,SC,723,1122,2,2,3,0,0,23
alta,2020,meia-idade,1,1,SE,36,68,2,2,3,0,0,24
alta,2020,meia-idade,1,1,SP,3412,5698,2,2,3,0,0,25
alta,2020,meia-idade,1,2,BA,104,184,2,2,3,0,1,4
alta,2020,meia-idade,1,2,CE,80,165,2,2,3,0,1,5
alta,2020,meia-idade,1,2,ES,45,74,2,2,3,0,1,7
alta,2020,meia-idade,1,2,GO,143,256,2,2,3,0,1,8
alta,2020,meia-idade,1,2,MA,53,93,2,2,3,0,1,9
alta,2020,meia-idade,1,2,MG,546,926,2,2,3,0,1,10
alta,2020,meia-idade,1,2,MS,104,161,2,2,3,0,1,11
alta,2020,meia-idade,1,2,MT,92,144,2,2,3,0,1,12
alta,2020,meia-idade,1,2,PA,60,97,2,2,3,0,1,13
alta,2020,meia-idade,1,2,PE,163,270,2,2,3,0,1,15
alta,2020,meia-idade,1,2,PR,595,984,2,2,3,0,1,17
alta,2020,meia-idade,1,2,RJ,604,1155,2,2,3,0,1,18
alta,2020,meia-idade,1,2,RN,44,71,2,2,3,0,1,19
alta,2020,meia-idade,1,2,RS,456,734,2,2,3,0,1,22
alta,2020,meia-idade,1,2,SC,398,644,2,2,3,0,1,23
alta,2020,meia-idade,1,2,SE,40,66,2,2,3,0,1,24
alta,2020,meia-idade,1,2,SP,1929,3497,2,2,3,0,1,25
alta,2020,meia-idade,2,1,BA,124,207,2,2,3,1,0,4
alta,2020,meia-idade,2,1,CE,13,30,2,2,3,1,0,5
alta,2020,meia-idade,2,1,GO,46,71,2,2,3,1,0,8
alta,2020,meia-idade,2,1,MA,38,68,2,2,3,1,0,9
alta,2020,meia-idade,2,1,MG,188,293,2,2,3,1,0,10
alta,2020,meia-idade,2,1,PA,27,43,2,2,3,1,0,13
alta,2020,meia-idade,2,1,PE,46,82,2,2,3,1,0,15
alta,2020,meia-idade,2,1,PR,70,104,2,2,3,1,0,17
alta,2020,meia-idade,2,1,RJ,249,455,2,2,3,1,0,18
alta,2020,meia-idade,2,1,RS,63,98,2,2,3,1,0,22
alta,2020,meia-idade,2,1,SE,22,38,2,2,3,1,0,24
alta,2020,meia-idade,2,1,SP,482,834,2,2,3,1,0,25
alta,2020,meia-idade,2,2,BA,97,165,2,2,3,1,1,4
alta,2020,meia-idade,2,2,GO,24,39,2,2,3,1,1,8
alta,2020,meia-idade,2,2,MA,22,40,2,2,3,1,1,9
alta,2020,meia-idade,2,2,MG,120,203,2,2,3,1,1,10
alta,2020,meia-idade,2,2,MT,13,28,2,2,3,1,1,12
alta,2020,meia-idade,2,2,PA,15,26,2,2,3,1,1,13
alta,2020,meia-idade,2,2,PE,26,51,2,2,3,1,1,15
alta,2020,meia-idade,2,2,PR,42,61,2,2,3,1,1,17
alta,2020,meia-idade,2,2,RJ,216,411,2,2,3,1,1,18
alta,2020,meia-idade,2,2,RS,44,64,2,2,3,1,1,22
alta,2020,meia-idade,2,2,SP,295,482,2,2,3,1,1,25
alta,2020,meia-idade,4,1,AC,17,26,2,2,3,3,0,0
alta,2020,meia-idade,4,1,AL,98,136,2,2,3,3,0,1
alta,2020,meia-idade,4,1,AM,284,562,2,2,3,3,0,2
alta,2020,meia-idade,4,1,AP,33,66,2,2,3,3,0,3
alta,2020,meia-idade,4,1,BA,457,742,2,2,3,3,0,4
alta,2020,meia-idade,4,1,CE,406,714,2,2,3,3,0,5
alta,2020,meia-idade,4,1,DF,117,190,2,2,3,3,0,6
alta,2020,meia-idade,4,1,ES,113,163,2,2,3,3,0,7
alta,2020,meia-idade,4,1,GO,336,497,2,2,3,3,0,8
alta,2020,meia-idade,4,1,MA,313,469,2,2,3,3,0,9
alta,2020,meia-idade,4,1,MG,675,1050,2,2,3,3,0,10
alta,2020,meia-idade,4,1,MS,195,281,2,2,3,3,0,11
